"text","created","url","latitude","longitude","retweets","hashtag"
"@CalvinMcRae Calvin, we<e2><80><99>re sad too..but you can visit us at U of A! We serve honey chipotle chicken there too <ed><a0><bd><ed><b8><89>",2017-11-29 20:05:13,"https://twitter.com/BurritoLibre/status/935962873552965633",NA,NA,0,"chipotle"
"Yea when i was working a chipotle this niggga that looked like YG used to always try to feel on my booty <ed><a0><bd><ed><b8><82><ed><a0><bd><ed><b8><82><ed><a0><bd><ed><b8><82> our mo<e2><80><a6> https://t.co/iCik7Kw0YL",2017-11-29 20:05:12,"https://twitter.com/mseveryything/status/935962872332431360",NA,NA,1,"chipotle"
"go to chipotle",2017-11-29 20:04:59,"https://twitter.com/jacksilva41/status/935962815793205248",NA,NA,0,"chipotle"
"i want chipotle but don<e2><80><99>t have chipotle money :(",2017-11-29 20:04:53,"https://twitter.com/hey_lee99/status/935962793362296832",NA,NA,0,"chipotle"
"Support @CowgirlsBball tonight by eating at the Chipotle in Coppell from 5-9. 50% of proceeds will go to<e2><80><a6> https://t.co/JTPF0H8FQ2",2017-11-29 20:04:29,"https://twitter.com/CHSCampusNews/status/935962691725873157",NA,NA,0,"chipotle"
"BOY BET, no more of that chipotle trash<ed><a0><bd><ed><b8><b7><ed><a0><bd><ed><b8><b7><ed><a0><bd><ed><b8><b7> https://t.co/OpSgxEwZ3J",2017-11-29 20:04:29,"https://twitter.com/12stone_/status/935962689100304386",NA,NA,1,"chipotle"
"@faris_zayed @ChipotleTweets Bet the people at the counter could do alot more for you than the Chipotle twitter account",2017-11-29 20:04:27,"https://twitter.com/ThePuma32/status/935962683546984448",NA,NA,0,"chipotle"
"<ed><a0><bc><ed><b6><98><ed><a0><bc><ed><b6><98><ed><a0><bc><ed><b6><98><ed><a0><bc><ed><b6><98> Need someone to go with me to chipotle at 5 <e2><80><bc><ef><b8><8f><e2><80><bc><ef><b8><8f><e2><80><bc><ef><b8><8f><e2><80><bc><ef><b8><8f>",2017-11-29 20:04:24,"https://twitter.com/thalyacreswell/status/935962671786098688",NA,NA,0,"chipotle"
"@lisarec @ChipotleTweets Cute cat + Chipotle = A successful #GivingTuesday! Thank you for your support! #BackToBackBurrito",2017-11-29 20:04:21,"https://twitter.com/pensfoundation/status/935962658733527040",NA,NA,0,"chipotle"
"I want some tacos or chipotle",2017-11-29 20:03:55,"https://twitter.com/dearAMYAH_/status/935962549098631168",NA,NA,0,"chipotle"
"TONIGHT!!!  NO need to make dinner! 

Join us at the Chipotle located at 1800 Post Road Warwick from 4-8 pm. Eat... https://t.co/3ygm5Oh1Nt",2017-11-29 20:02:47,"https://twitter.com/sherman_pto/status/935962263516798978",NA,NA,0,"chipotle"
"@lenadunhamapols i<e2><80><99>m laughing out loud picturing Lena Dunham doing this in chipotle https://t.co/3wqSYUB8w9",2017-11-29 20:02:29,"https://twitter.com/whomstvedthot/status/935962188287705088",NA,NA,2,"chipotle"
"down for some chipotle",2017-11-29 20:02:17,"https://twitter.com/_aanirbas/status/935962137989586944",NA,NA,0,"chipotle"
"Chipotle Is Already Changing Their Queso Recipe Because Even They Know It Sucks https://t.co/h8XQHIp9rP",2017-11-29 20:02:07,"https://twitter.com/lifeofanomad/status/935962096868773889",NA,NA,0,"chipotle"
"@NicoleCurtin_ Any Chipotle around where you live?",2017-11-29 20:02:06,"https://twitter.com/MartinSeng1/status/935962090954780672",NA,NA,0,"chipotle"
"I have a free queso or guac @ Chipotle. I need to go get that but lazy life",2017-11-29 20:01:48,"https://twitter.com/iconicjb/status/935962015650029568",NA,NA,0,"chipotle"
"Come visit me @ chipotle tonight 5:45-10 to make my life better (-:",2017-11-29 20:01:47,"https://twitter.com/elizabethaxsom_/status/935962012810661888",NA,NA,0,"chipotle"
"My nigga works at chipotle but I want moes <ed><a0><be><ed><b4><94>",2017-11-29 20:01:27,"https://twitter.com/astoldbybean/status/935961926961651712",NA,NA,0,"chipotle"
"And i woke up to some chipotle",2017-11-29 20:01:16,"https://twitter.com/ty_bando/status/935961880782352384",NA,NA,0,"chipotle"
"If you actually pay for a drink at chipotle you clearly dunno wassup",2017-11-29 20:01:11,"https://twitter.com/reefurman/status/935961860393795584",NA,NA,0,"chipotle"
"This made me want chipotle https://t.co/BP0xtD7Qru",2017-11-29 20:01:02,"https://twitter.com/aby_brambila/status/935961821990801410",NA,NA,0,"chipotle"
"Chipotle Employee Discount! <ed><a0><bd><ed><b8><8e> <ed><a0><bc><ed><bc><ae>  #ThreeWordFlirting https://t.co/SAqADXb6qy",2017-11-29 20:00:33,"https://twitter.com/AngryBluePlanet/status/935961702977458177",NA,NA,0,"chipotle"
"I love Chipotle https://t.co/rcBM3Rqknn",2017-11-29 20:00:24,"https://twitter.com/SaintDantee/status/935961664662458369",NA,NA,0,"chipotle"
"Slow Cooker Chipotle Turkey Chili for game day or a lazy weekend dinner #crockpot #chili https://t.co/Z9e3kXAMqM https://t.co/Lf1R56MYxw",2017-11-29 20:00:14,"https://twitter.com/SlowCookerSarah/status/935961621234626560",NA,NA,0,"chipotle"
"ME [wearing an oversized cowboy hat with loudly whirring camera equipment]: hey any journalists here wanna do crime<e2><80><a6> https://t.co/TuaEdddWsQ",2017-11-29 20:00:09,"https://twitter.com/markberman/status/935961600443473922",NA,NA,2,"chipotle"
"Still my jam though. https://t.co/Fuun45xaan",2017-11-29 20:00:06,"https://twitter.com/thefrugalbrotha/status/935961587193610240",NA,NA,0,"chipotle"
"Chipotle Mexican Grill Inc, $CMG, is up 5.3% - https://t.co/KyCcW8ObX1",2017-11-29 20:00:03,"https://twitter.com/InvestingStockz/status/935961574573002753",NA,NA,0,"chipotle"
"Chipotle Founder Steve Ells Steps Down as CEO - @eater
https://t.co/Oh2iFB9dj4 https://t.co/RvWYjg0gGO",2017-11-29 20:00:02,"https://twitter.com/Vox_Plus/status/935961570999521280",NA,NA,0,"chipotle"
"I managed to get chipotle and not have to sacrifice my nap. Today is a win.",2017-11-29 19:59:41,"https://twitter.com/rystidham11/status/935961481509769218",NA,NA,0,"chipotle"
"@trippdup @Juzam_ @GabySpartz @SamuelHBlack @MattSevera @abaeckst @dustin_stern You've got it all wrong. It's what<e2><80><a6> https://t.co/ID0OLRoysK",2017-11-29 19:59:33,"https://twitter.com/Nathansteuer1/status/935961450001993728",NA,NA,0,"chipotle"
"Yo heads up the chipotle chips (JUST A BAG O CHIPS) is 1200 calories. Im not the kinda boy to typically be countin<e2><80><a6> https://t.co/OBjqxPF1cf",2017-11-29 19:59:32,"https://twitter.com/Maxterball/status/935961445816328192",NA,NA,0,"chipotle"
"Forgot the vinaigrette at chipotle &amp; now I<e2><80><99>m just staring at my bowl like I don<e2><80><99>t even want you now <ed><a0><bd><ed><b8><8f>",2017-11-29 19:59:07,"https://twitter.com/babyashyy/status/935961340816035840",NA,NA,0,"chipotle"
"Chipotle founder Steve Ells stepping down as CEO https://t.co/jiqOrQjRgI via @nypost",2017-11-29 19:59:00,"https://twitter.com/pet1713/status/935961309400784896",NA,NA,0,"chipotle"
"Today I will be selling my MK leftovers from the VU vendors, includes:

1/4 of what I believe to be a dill pickle,<e2><80><a6> https://t.co/e0yjIxng8M",2017-11-29 19:58:58,"https://twitter.com/UhCanIGetUhMerc/status/935961301888598016",NA,NA,1,"chipotle"
"Lena Dunham Apologizes On Her Tumblr Blog For Her New Book About How She  Also 'Kneels In Solidarity With Her Peopl<e2><80><a6> https://t.co/bRlMaHqpHM",2017-11-29 19:58:51,"https://twitter.com/lenadunhamapols/status/935961272780079104",NA,NA,181,"chipotle"
"enjoy these selfies from a haunted chipotle bathroom https://t.co/sGkxbEqOcf",2017-11-29 19:58:38,"https://twitter.com/breecoe/status/935961218103300096",NA,NA,0,"chipotle"
"For Its Next CEO, Chipotle Needs A Nitpicker Who Won't Ruin The Magic https://t.co/AuSUBNNcuf https://t.co/N0KWy1j4fr",2017-11-29 19:58:12,"https://twitter.com/tcomer4418/status/935961111131648000",NA,NA,0,"chipotle"
"I put off all of my hw until 3 because Holly wanted Chipotle. That's love.",2017-11-29 19:58:05,"https://twitter.com/Jeni_Drummond/status/935961078147768320",NA,NA,0,"chipotle"
"kinda wanna get dressed up to go to lunch with my friends but like we are only going to chipotle so like nah",2017-11-29 19:57:49,"https://twitter.com/kariwade16/status/935961011114438657",NA,NA,0,"chipotle"
"@MettaWorld_Mack me and chipotle agree actually",2017-11-29 19:57:46,"https://twitter.com/kiaraalashayy_/status/935961000632872961",NA,NA,0,"chipotle"
"Do I want chipotle <ed><a0><be><ed><b4><94>",2017-11-29 19:57:43,"https://twitter.com/LOVELEE_SC/status/935960986342842368",NA,NA,0,"chipotle"
"I want my chipotle but I can<e2><80><99>t have it because my manager says I can<e2><80><99>t eat right now. Not digging this work thing at all.",2017-11-29 19:57:21,"https://twitter.com/christian22cain/status/935960897306136576",NA,NA,0,"chipotle"
"Chipotle for lunch <ed><a0><bd><ed><b8><8d>",2017-11-29 19:57:14,"https://twitter.com/seaairraw_/status/935960868193320960",NA,NA,0,"chipotle"
"Qdoba has no flavor lol how do people like it better than chipotle",2017-11-29 19:57:08,"https://twitter.com/tishkihetaw/status/935960841333235712",NA,NA,0,"chipotle"
"@chipotle man yall  just ruined my afternoon with all that sour cream in my bowl that i didnt ask for",2017-11-29 19:56:58,"https://twitter.com/holmesadam_/status/935960801273401347",NA,NA,0,"chipotle"
"Also while I<e2><80><99>m typing @_madisonnnnnnn_   Agreed chipotle queso is nasty.",2017-11-29 19:56:44,"https://twitter.com/Travis_Beery/status/935960739906453506",NA,NA,0,"chipotle"
"Got my Chipotle <ed><a0><bd><ed><b1><90>",2017-11-29 19:56:17,"https://twitter.com/imher_shawnieex/status/935960629227278336",NA,NA,0,"chipotle"
"Would die for chipotle rn",2017-11-29 19:55:55,"https://twitter.com/NicoleCurtin_/status/935960535639740416",NA,NA,0,"chipotle"
"Strategy: Chipotle is testing a secret menu item as it struggles to fix customers<e2><80><99><e2><80><a6> https://t.co/03gsRDBGqL https://t.co/Lns0mcEJFC",2017-11-29 19:55:48,"https://twitter.com/9jakolo_com/status/935960506271260672",NA,NA,0,"chipotle"
"Chipotle or naw?
#ThreeWordFlirting",2017-11-29 19:55:40,"https://twitter.com/BIGTnumber1/status/935960473685643265",NA,NA,0,"chipotle"
"Driving past chipotle knowing you can<e2><80><99>t afford it until payday https://t.co/cfla6nw4JD",2017-11-29 19:55:32,"https://twitter.com/Eymanator/status/935960436532445185",NA,NA,0,"chipotle"
"I want chipotle",2017-11-29 19:55:28,"https://twitter.com/Maki_Arab/status/935960421542039556",NA,NA,0,"chipotle"
"Chipotle's on me #ThreeWordFlirting https://t.co/QaPKmchjDh",2017-11-29 19:55:12,"https://twitter.com/BriArtworks/status/935960355448135680",NA,NA,0,"chipotle"
"Chipotle hitting it deep https://t.co/K1770tKTtR",2017-11-29 19:55:03,"https://twitter.com/julianambee/status/935960315933667328",NA,NA,0,"chipotle"
"The Chipotle worker told me he thinks I<e2><80><99>ve came in there everyday since he started working he<e2><80><99>s worked there 4 years <ed><a0><bd><ed><b8><82><ed><a0><bd><ed><b8><82><ed><a0><bd><ed><b8><82><ed><a0><bd><ed><b8><82><ed><a0><bd><ed><b8><82>",2017-11-29 19:54:52,"https://twitter.com/MangenErin/status/935960269079154688",NA,NA,0,"chipotle"
"I didn<e2><80><99>t even eat half of my chipotle and I<e2><80><99>m full already",2017-11-29 19:54:40,"https://twitter.com/_Callmebaelaaa/status/935960221448593415",NA,NA,0,"chipotle"
"@Amy_VC @daqueeenn My chipotle came to me already...",2017-11-29 19:54:37,"https://twitter.com/_Jimenez3/status/935960206567239681",NA,NA,0,"chipotle"
"First time trying Chipotle queso and it<e2><80><99>s weak. Hashtag disappointed. <ed><a0><bd><ed><b9><84>",2017-11-29 19:53:55,"https://twitter.com/amber_rachelle1/status/935960030653927425",NA,NA,0,"chipotle"
"#<ef><bf><bd>Lalll<ef><bf><bd>%Security          Chipotle founder Steve Ells stepping down as CEO https://t.co/5hc64IXf9u via @nypost",2017-11-29 19:53:30,"https://twitter.com/Snowfazam12/status/935959927532806145",NA,NA,0,"chipotle"
"I'm borrowing Chipotle catering stuff and my class is about to be so depressed when I pull out pasta and not burritos",2017-11-29 19:53:08,"https://twitter.com/AdotLexus/status/935959832590299136",NA,NA,0,"chipotle"
"@Bmudra DOES CHIPOTLE DELIVER? <ed><a0><bd><ed><b8><b1>",2017-11-29 19:53:00,"https://twitter.com/Ms_Qudrat/status/935959802341154816",NA,NA,0,"chipotle"
"@ThomasEverettX That doesn't sound good. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky",2017-11-29 19:53:00,"https://twitter.com/ChipotleTweets/status/935959801934295040",NA,NA,0,"chipotle"
"""This is an evolution beyond Herbalife and Valeant, say, where the things he<e2><80><99>d hoped for did happen (Herbalife<e2><80><99>s FT<e2><80><a6> https://t.co/g0gV4KTkuB",2017-11-29 19:52:51,"https://twitter.com/stephengandel/status/935959763980050433",NA,NA,1,"chipotle"
"Chipotle or mt. Fuji?? <ed><a0><be><ed><b4><94>",2017-11-29 19:52:17,"https://twitter.com/_Clxy/status/935959618592833538",NA,NA,0,"chipotle"
"Hotheads is great value chipotle",2017-11-29 19:52:07,"https://twitter.com/_benQueen/status/935959578797400065",NA,NA,3,"chipotle"
"Just a reminder about Chipotle Night tonight! https://t.co/EA1RTfQNsR",2017-11-29 19:52:01,"https://twitter.com/Klinger_MS/status/935959554961100801",NA,NA,0,"chipotle"
"I'll pay someone to get me Chipotle rn",2017-11-29 19:51:48,"https://twitter.com/dylanknopsnider/status/935959498627407872",NA,NA,0,"chipotle"
"Bet money I just saw Richard 2 steps away from me getting chipotle w/ his lady friend <ed><a0><bd><ed><b8><82><ed><a0><bd><ed><b8><82> @haileyweidlich",2017-11-29 19:51:10,"https://twitter.com/DJ_Marik/status/935959339508076544",NA,NA,0,"chipotle"
"Chipotle sounds gr8 rn",2017-11-29 19:51:01,"https://twitter.com/tatiyananikue/status/935959300970827782",NA,NA,3,"chipotle"
"@Renzel_YNBM They shittin on chipotle",2017-11-29 19:50:55,"https://twitter.com/ShamSoPretty_P/status/935959277038129157",NA,NA,0,"chipotle"
"Chipotle Mexican Grill: Restaurant Team Member - Crew (1247 - Alhambra II) #alhambrajobs https://t.co/QyUDXcw5iG",2017-11-29 19:50:17,"https://twitter.com/community_scene/status/935959118392696832",NA,NA,0,"chipotle"
"$CMG Will a New CEO Save Chipotle or, With Ells Still in Charge, Be More of the Same? https://t.co/LCWn1Nm2W1 via @TheStreet",2017-11-29 19:50:04,"https://twitter.com/MotherCabriniNY/status/935959062273036291",NA,NA,0,"chipotle"
"Help support Whitney High School and go to Chipotle tonight!! 50% of the proceeds come back to us!<ed><a0><bc><ed><bc><af><ed><a0><bc><ed><bc><af> https://t.co/0uwNv5PIPQ",2017-11-29 19:49:58,"https://twitter.com/emilybrustman/status/935959038700822528",NA,NA,0,"chipotle"
"@MarketWatch: #Chipotle<e2><80><99>s search for a new CEO may help it <e2><80><98>rediscover the magic,<e2><80><99> says David Sinclair, analyst for<e2><80><a6> https://t.co/pZi1wuFUPb",2017-11-29 19:49:56,"https://twitter.com/AdamDickter/status/935959030287294468",NA,NA,0,"chipotle"
"I reaaalllyyyyy wish that theyd build a chipotle in Sicily, Italy. I am having some crazy cravings",2017-11-29 19:49:49,"https://twitter.com/ayawnats/status/935958998146220035",NA,NA,0,"chipotle"
"at this point chipotle owes ME money",2017-11-29 19:49:34,"https://twitter.com/callmemartini/status/935958937597239296",NA,NA,1,"chipotle"
"Have dinner plans for Friday? Go to Chipotle and show this flyer and 50% of your bill will go towards Blue Santa! <ed><a0><bd><ed><b2><99><e2><80><a6> https://t.co/XbRLcuu40b",2017-11-29 19:49:15,"https://twitter.com/turlockpolice/status/935958859151065088",NA,NA,0,"chipotle"
"@_Jimenez3 CHIPOTLE",2017-11-29 19:49:05,"https://twitter.com/daqueeenn/status/935958816323244037",NA,NA,0,"chipotle"
"In the mood for chipotle",2017-11-29 19:49:04,"https://twitter.com/Milesjames10/status/935958812980367366",NA,NA,0,"chipotle"
"Chipotle employee just had to restart someone<e2><80><99>s bowl bc as she was moving down the line he said <e2><80><9c>no pico<e2><80><9d> (???) and<e2><80><a6> https://t.co/L4Fw85UrvW",2017-11-29 19:48:56,"https://twitter.com/MitchellRalph/status/935958777353863169",NA,NA,0,"chipotle"
"@ssarahmmoore I'm so sorry about that. Please tell us more so we can help: https://t.co/Ax7W1Dx3Y9 -Becky",2017-11-29 19:48:37,"https://twitter.com/ChipotleTweets/status/935958696101842947",NA,NA,0,"chipotle"
"Whenever I eat chipotle I feel like a sellout <ed><a0><bd><ed><b8><82>",2017-11-29 19:48:20,"https://twitter.com/tresixteen/status/935958625259896832",NA,NA,0,"chipotle"
"Lord please give me this job wrapping burritos at Chipotle its the only chance I've got <ed><a0><bd><ed><b9><8f>",2017-11-29 19:48:14,"https://twitter.com/JocelynLensing/status/935958601356603392",NA,NA,0,"chipotle"
"do i wanna eat chipotle again today ?",2017-11-29 19:48:08,"https://twitter.com/kiaraalashayy_/status/935958575566000128",NA,NA,0,"chipotle"
"@KP_Show There are bad decisions (drafting Geno Smith), and there are people that keep making bad decisions (starti<e2><80><a6> https://t.co/odBcEAb1or",2017-11-29 19:48:06,"https://twitter.com/BigNuts55/status/935958569748389888",NA,NA,0,"chipotle"
"Really feeling chipotle right about now <ed><a0><bd><ed><b8><8b>",2017-11-29 19:48:04,"https://twitter.com/ThatOneEuropean/status/935958559061405696",NA,NA,1,"chipotle"
"For Its Next CEO, Chipotle Needs A Nitpicker Who Won't Ruin The Magic https://t.co/kvBnqG0uLO #DSNBusiness #nysecmg",2017-11-29 19:47:49,"https://twitter.com/DannyShookNews/status/935958498436898816",NA,NA,0,"chipotle"
"Go to class or get chipotle......",2017-11-29 19:47:33,"https://twitter.com/_Jimenez3/status/935958428920483840",NA,NA,0,"chipotle"
"Chipotle, looking for a turnaround, shops for new CEO https://t.co/VDBvqBxYxw @TB_Times https://t.co/baDJG9D367",2017-11-29 19:47:28,"https://twitter.com/TB_Times/status/935958408846442496",NA,NA,0,"chipotle"
"Chipotle, looking for a turnaround, shops for new CEO https://t.co/BZjCv6Q3AV @TB_Times https://t.co/SioeTzHIzn",2017-11-29 19:47:28,"https://twitter.com/rontimes/status/935958408569614340",NA,NA,0,"chipotle"
"Chipotle, looking for a turnaround, shops for new CEO https://t.co/DbEb5ayodv @TB_Times https://t.co/fjoRS2zwgm",2017-11-29 19:47:28,"https://twitter.com/TBOcom/status/935958406770319360",NA,NA,0,"chipotle"
"https://t.co/hcyuSNv7Ef Big moves in #Finance today! @YahooFinance",2017-11-29 19:47:24,"https://twitter.com/njcarbonaro/status/935958391809236992",NA,NA,1,"chipotle"
"I'm in line at Chipotle and just heard a woman say ""quey-so"" for queso",2017-11-29 19:47:09,"https://twitter.com/makeitrainnna/status/935958330601861120",NA,NA,0,"chipotle"
"Out of all the <e2><80><9c>Mexican food<e2><80><9d> places, Taco Bell has the most flavor tbh sometimes Chipotle can disappoint and then Baja Fresh... flavorless",2017-11-29 19:47:05,"https://twitter.com/makesacrifices/status/935958313484693505",NA,NA,0,"chipotle"
"@ChipotleTweets went to Chipotle and they were out of sour cream smh <ed><a0><bd><ed><b9><84> disappointing",2017-11-29 19:47:04,"https://twitter.com/nikkisalazar_/status/935958308443344896",NA,NA,0,"chipotle"
"[at chipotle]

Saudi guy: Can I get the good white sauce 

Worker: uhhhh sour cream?",2017-11-29 19:46:22,"https://twitter.com/reemvil/status/935958130873257984",NA,NA,0,"chipotle"
"im trying to draw but i remembered stu reviews a spicy chipotle chicken pizza and im fucking losing it every word o<e2><80><a6> https://t.co/j1fSFmWaF0",2017-11-29 19:46:09,"https://twitter.com/M0NSTERJUICE_/status/935958078700343296",NA,NA,0,"chipotle"
"Unfortunately, as much as Chipotle prided themselves upon a positive image in the public, issues internally  over t<e2><80><a6> https://t.co/jqHdZQZgq4",2017-11-29 19:46:02,"https://twitter.com/bcaldrone3/status/935958047133978635",NA,NA,0,"chipotle"
"Chipotle Rallies After Troubled Burrito Chain Seeks New Leader https://t.co/j9xMwrfFxk via @markets",2017-11-29 19:45:46,"https://twitter.com/verynicetweets/status/935957980213788672",NA,NA,0,"chipotle"
"For Its Next CEO, Chipotle Needs A Nitpicker Who Won't Ruin The Magic https://t.co/oeo4HTbtfz",2017-11-29 19:45:34,"https://twitter.com/FanpagesFB/status/935957930351964160",NA,NA,0,"chipotle"
"hi @JeremyMJordan I was wondering what you ate at chipotle that made you so sick, this is very important please let me know",2017-11-29 19:45:34,"https://twitter.com/jerrrjorrr/status/935957929001283584",NA,NA,1,"chipotle"
"I miss getting free chipotle everyday lmao I need a new chipotle girlfriend",2017-11-29 19:45:28,"https://twitter.com/rod882/status/935957904334696450",NA,NA,0,"chipotle"
"@Jag_SSB cantina power bowl? Dont think thats new. Ordered it many times when chipotle would be closed or was feeling cheap. $5",2017-11-29 19:45:21,"https://twitter.com/DewDaDash/status/935957873867227137",NA,NA,0,"chipotle"
"My problem is that I go to the gym and finish a workout and then immediately want chipotle",2017-11-29 19:45:19,"https://twitter.com/cpugh326/status/935957866082717696",NA,NA,0,"chipotle"
"Thank you Jen from Chipotle and #Chipotle for my meal and for actually listening <e2><9d><a4><ef><b8><8f> https://t.co/en4WX67ZHO",2017-11-29 19:45:09,"https://twitter.com/Kris_Actually/status/935957823556669442",NA,NA,0,"chipotle"
"Been craving chipotle for days <ed><a0><bd><ed><b8><ad>",2017-11-29 19:44:57,"https://twitter.com/naijaax_/status/935957773069770758",NA,NA,3,"chipotle"
"I just witnessed someone at Chipotle spill rice and beans on the table, scooped it back up, put it back in their bowl and ate it <ed><a0><be><ed><b4><a2>",2017-11-29 19:44:34,"https://twitter.com/MrHart__/status/935957680484704256",NA,NA,0,"chipotle"
"It<e2><80><99>s been over two weeks since my last Chipotle burrito bowl. Rooms are spinning. People look like dogs and dogs lo<e2><80><a6> https://t.co/QYDNw1EpUp",2017-11-29 19:44:33,"https://twitter.com/rachelxorozco/status/935957673689993216",NA,NA,0,"chipotle"
"Thank you all for coming out and supporting us at Chipotle yesterday! We apologize if you got there and they were c<e2><80><a6> https://t.co/eAJkeRzLip",2017-11-29 19:44:30,"https://twitter.com/SWForTheKids/status/935957662210158592",NA,NA,0,"chipotle"
"It's your last chance to order the Turkey Diablo Pizza with slices of hot, juicy turkey, jalape<c3><b1>os, roasted red pep<e2><80><a6> https://t.co/QEC68IPX47",2017-11-29 19:44:02,"https://twitter.com/SliceworksPizza/status/935957545637773312",NA,NA,0,"chipotle"
"I did not mean to eat this whole chipotle burrito bowl but here I am... alarmed and afraid.
#apparentlyiwashungry???",2017-11-29 19:43:57,"https://twitter.com/IsisaDiaz/status/935957521768046592",NA,NA,0,"chipotle"
"I<ef><b8><8f> kinda want some Chipotle",2017-11-29 19:43:49,"https://twitter.com/_UncleLuek/status/935957490574925824",NA,NA,0,"chipotle"
"Chipotle is ass<ed><a0><be><ed><b4><b7><ed><a0><bc><ed><bf><bd><e2><80><8d><e2><99><82><ef><b8><8f>",2017-11-29 19:43:44,"https://twitter.com/CirocBoi28/status/935957470140293120",NA,NA,0,"chipotle"
"Damn I just bought this chipotle &amp; I don<e2><80><99>t even want it",2017-11-29 19:43:40,"https://twitter.com/__keennn/status/935957453707120640",NA,NA,0,"chipotle"
"In the drive thru line at McDonald<e2><80><99>s ready to pay and my cravings switched up on me about to drive off and get chipotle instead",2017-11-29 19:43:35,"https://twitter.com/TaylorKnierim/status/935957432295190528",NA,NA,0,"chipotle"
"Good News For Bill Ackman: Everything About His Chipotle Bet Seems To Be Going Wrong https://t.co/A7X3D0mAX0 https://t.co/Qud8rrZK9g",2017-11-29 19:43:23,"https://twitter.com/MoneyHealthFina/status/935957381128884225",NA,NA,0,"chipotle"
"Chick fil a or chipotle when I get off?<ed><a0><be><ed><b4><94> DECISIONS DECISIONS <ed><a0><be><ed><b4><a6><ed><a0><bc><ed><bf><bd><e2><80><8d><e2><99><80><ef><b8><8f>",2017-11-29 19:43:07,"https://twitter.com/Nejahsherray_/status/935957314955370496",NA,NA,0,"chipotle"
"Gonna try the new taco bell power bowl today. Probably wont be better than chipotle tho lol.",2017-11-29 19:42:58,"https://twitter.com/Jag_SSB/status/935957274635526145",NA,NA,0,"chipotle"
"i want chipotle",2017-11-29 19:42:54,"https://twitter.com/Axlox1/status/935957260177682432",NA,NA,0,"chipotle"
"#ThreeWordFlirting <e2><80><9c>Chipotle on me.<e2><80><9d>",2017-11-29 19:42:50,"https://twitter.com/lizzyini/status/935957241009762305",NA,NA,0,"chipotle"
"Qdoba to me is better than chipotle <ed><a0><be><ed><b4><b7><ed><a0><bc><ed><bf><be><e2><80><8d><e2><99><80><ef><b8><8f>",2017-11-29 19:42:42,"https://twitter.com/ahmadyasin0/status/935957209284009985",NA,NA,0,"chipotle"
"did chipotle raise their prices? or am i like losing my mind. i don<e2><80><99>t remember a chicken bowl costing 6.85",2017-11-29 19:42:34,"https://twitter.com/meganernsberger/status/935957173842202624",NA,NA,0,"chipotle"
"I think I could eat chipotle literally everyday",2017-11-29 19:42:09,"https://twitter.com/AbigailThomps/status/935957070884540417",NA,NA,0,"chipotle"
"What is the eye condition that occurs when you stare at a Chipotle too long?
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
GUACOMA",2017-11-29 19:42:03,"https://twitter.com/Rocket_Fuel/status/935957047199363072",NA,NA,0,"chipotle"
"Chipotle...call me
https://t.co/5vJDgQSOQL",2017-11-29 19:41:54,"https://twitter.com/tempersmusic/status/935957008544657410",NA,NA,0,"chipotle"
"damn i just saw somebody tweet about chipotle and now i want that instead of tropical smoothie but i literally just<e2><80><a6> https://t.co/thX0mzhWeX",2017-11-29 19:41:54,"https://twitter.com/K_breeezzzyy/status/935957006254567424",NA,NA,0,"chipotle"
"For Its Next CEO, Chipotle Needs A Nitpicker Who Won't Ruin The Magic https://t.co/ay3V9zKrjY https://t.co/aVnvOGqjwU",2017-11-29 19:41:37,"https://twitter.com/cgarton32/status/935956938092814336",NA,NA,0,"chipotle"
"You'll never see anyone more distress as Kris when he smashed his bottle of chipotle tobasco",2017-11-29 19:41:26,"https://twitter.com/_m3lissaa/status/935956889883545600",NA,NA,0,"chipotle"
"If you<e2><80><99>re free tonight hit up the Chipotle on Mill to help support charity <ed><a0><bd><ed><b8><87> https://t.co/928s0Kohrh",2017-11-29 19:41:14,"https://twitter.com/jnweinstein/status/935956838163427328",NA,NA,1,"chipotle"
"@Kyjones6 The new shops their building behind Cheddars. Chipotle and Panera are coming in.",2017-11-29 19:41:04,"https://twitter.com/kierstin_paige/status/935956797478891520",NA,NA,0,"chipotle"
"@tardisandjam My texts aren<e2><80><99>t going through I<e2><80><99>m in the corner of Chipotle give me five minutes",2017-11-29 19:41:04,"https://twitter.com/BisexualLeo/status/935956797428449280",NA,NA,0,"chipotle"
"@ChipotleTweets When I go to @DairyQueen and order a blizzard, the cashier will flip the blizzard upside down. This<e2><80><a6> https://t.co/A6tDnLKKo0",2017-11-29 19:40:56,"https://twitter.com/CruzTheSequel/status/935956766172635138",NA,NA,0,"chipotle"
"@Jonvlogs Chipotle ou Panda Express? https://t.co/Ie9mVitiw0",2017-11-29 19:40:39,"https://twitter.com/brunovitor22/status/935956691392196608",NA,NA,0,"chipotle"
"@dirkmacgirk There is no queso sauce at Chipotle, which is the only reason to eat at those places",2017-11-29 19:40:35,"https://twitter.com/DreydanTrovirr/status/935956677429305345",NA,NA,0,"chipotle"
"When people talk shit about chipotle I wanna kill them because they have NO idea all the shit we go through <ed><a0><bd><ed><b8><aa>",2017-11-29 19:40:34,"https://twitter.com/_camelot21/status/935956672664571904",NA,NA,0,"chipotle"
